1Stockflaeche,2Stockflaeche,3JahreszeitenVerandaflaeche,AbgeschirmteVerandaflaeche,Aussenmaterialqualitaet,Aussenmaterialzustand,Baujahr,Bedingung1_EbNA,Bedingung1_EbNU,Bedingung1_EbOA,Bedingung1_EbOU,Bedingung1_Haup,Bedingung1_Norm,Bedingung1_PosA,Bedingung1_PosN,Bedingung1_Zubr,Bedingung2_EbNA,Bedingung2_Haup,Bedingung2_Norm,Bedingung2_PosA,Bedingung2_PosN,Bedingung2_Zubr,Dachmeterial_HolzSchd,Dachmeterial_HolzScht,Dachmeterial_KiesTeer,Dachmeterial_Metall,Dachmeterial_TonFli,Dachmeterial_VerbSch,Dachtyp_Flach,Dachtyp_Giebel,Dachtyp_GiebelS,Dachtyp_Mansarde,Dachtyp_Pult,Dachtyp_Walm,EinfahrtGepflastert_J,EinfahrtGepflastert_N,EinfahrtGepflastert_P,Elektrik_Mix,Elektrik_SLSRo,Elektrik_SichAr,Elektrik_SichDu,Elektrik_SichSc,Fundament_BetonGeg,Fundament_BetonSte,Fundament_Holz,Fundament_Platten,Fundament_Stein,Fundament_ZiegFli,Funktionalitaet,Garagenautos,Garagenflaeche,Garageninnenausbau,Garagenqualitaet,Garagentyp_2Typen,Garagentyp_Abgetr,Garagentyp_CarPort,Garagentyp_Eingeb,Garagentyp_None,Garagentyp_Tiefgar,Garagentyp_Verbund,Garagenzustand,Gebauedetyp_1Fam,Gebauedetyp_2famU,Gebauedetyp_DoppH,Gebauedetyp_StHAb,Gebauedetyp_StHau,Gelaendekontur_Ebn,Gelaendekontur_Erh,Gelaendekontur_Hng,Gelaendekontur_Snk,Gelaendeneigung,GeringequalitaetFlaeche,GeschlosseneVerandaflaeche,Grundstueckanordnung_2St,Grundstueckanordnung_3St,Grundstueckanordnung_Eck,Grundstueckanordnung_Inn,Grundstueckanordnung_SG,Grundstuecksform,Grundstuecksgroesse,Hausqualitaet,Hauszustand,Heizung_GasWD,Heizung_GasWO,Heizung_GravOf,Heizung_NGasWD,Heizung_WandOf,Heizungsqualitaet,Holzdeckflaeche,Kamine,Kaminqualitaet,KellerHalbbadezimmer,KellerVollbadezimmer,Kellerbelichtung,Kellerbereich1,Kellerbereich2,Kellerbereichgroesse1,Kellerbereichgroesse2,KellerbereichgroesseGes,KellerbereichgroesseNAu,Kellerhoehe,Kellerzustand,Klimalanlage,Kuechen,KuechenQualitaet,Mauerwerkflaeche,Mauerwerktyp_Kein,Mauerwerktyp_Stein,Mauerwerktyp_ZiegAlg,Mauerwerktyp_ZiegGla,Nachbarschaft_Altstad,Nachbarschaft_Berkers,Nachbarschaft_Bockenh,Nachbarschaft_Bornhei,Nachbarschaft_Dornbus,Nachbarschaft_Eckenhe,Nachbarschaft_Eisenba,Nachbarschaft_Flughaf,Nachbarschaft_Gallus,Nachbarschaft_Ginnhei,Nachbarschaft_Hausen,Nachbarschaft_Hochsch,Nachbarschaft_Höchst,Nachbarschaft_Kalbach,Nachbarschaft_Nied,Nachbarschaft_Nordend,Nachbarschaft_Oberrad,Nachbarschaft_Riederw,Nachbarschaft_Sachsen,Nachbarschaft_Schwanh,Nachbarschaft_Sindlin,Nachbarschaft_Sossenh,Nachbarschaft_Westend,Nachbarschaft_Wiesend,Nachbarschaft_Zeilshe,OberirdischeHalbbadezimmer,OberirdischeRaueme,OberirdischeVollbadezimmer,OberirdischeWohnflaeche,OffeneVerandaflaeche,Poolflaeche,Poolqualitaet,Schlafzimmer,SondermerkmalWert,Sondermerkmal_2Gar,Sondermerkmal_And,Sondermerkmal_None,Sondermerkmal_Schu,Sondermerkmal_Tenn,Strassenlaenge,Strassentyp_Pfla,Strassentyp_Scho,Umbaujahr,Verkaufsbedingung_Abnormal,Verkaufsbedingung_AngrLand,Verkaufsbedingung_Familie,Verkaufsbedingung_Normal,Verkaufsbedingung_Unfertig,Verkaufsbedingung_Zuweis,Verkaufsjahr,Verkaufsmonat,Verkaufspreis,Verkaufstyp_And,Verkaufstyp_GarB,Verkaufstyp_GarK,Verkaufstyp_GeBU,Verkaufstyp_Neu,Verkaufstyp_Ver,Verkaufstyp_VerA,Verkaufstyp_VerAZ,Verkaufstyp_VerZ,Verkleidung1_AsbeSch,Verkleidung1_AsphSch,Verkleidung1_BetonSt,Verkleidung1_Hartfas,Verkleidung1_Holz,Verkleidung1_HolzSch,Verkleidung1_Metall,Verkleidung1_Sperrho,Verkleidung1_Stein,Verkleidung1_Stuck,Verkleidung1_Vinyl,Verkleidung1_Zement,Verkleidung1_ZiegAlg,Verkleidung1_ZiegMau,Verkleidung2_AsbeSch,Verkleidung2_AsphSch,Verkleidung2_BetonSt,Verkleidung2_Hartfas,Verkleidung2_HlzSch,Verkleidung2_Holz,Verkleidung2_Metall,Verkleidung2_Sperrho,Verkleidung2_Stein,Verkleidung2_Stuck,Verkleidung2_StuckIm,Verkleidung2_Vinyl,Verkleidung2_ZementPl,Verkleidung2_ZiegAll,Verkleidung2_ZiegGla,Versorgung,Wohngebiet_D,Wohngebiet_G (alle),Wohngebiet_WH,Wohngebiet_WM,Wohngebiet_WN,Wohnungsklasse,Wohnungsstil_1.5U,Wohnungsstil_1.5V,Wohnungsstil_1Sto,Wohnungsstil_2.5U,Wohnungsstil_2.5V,Wohnungsstil_2Sto,Wohnungsstil_GFoy,Wohnungsstil_GSto,Zaunqualitaet_GuHol,Zaunqualitaet_GuPrv,Zaunqualitaet_MnHol,Zaunqualitaet_MnPrv,Zaunqualitaet_None,Zufahrtsweg_None,Zufahrtsweg_Pfla,Zufahrtsweg_Scho
93.6,0.0,0.0,0.0,2,2,1985,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,7,2.0,44.91,1,3,False,False,False,False,False,False,True,3,False,False,False,True,False,True,False,False,False,0,0.0,0.0,False,False,False,True,False,3,380.16,5,6,False,True,False,False,False,3,0.0,0,0,0.0,0.0,1,6,1,69.21,0.0,93.6,24.39,4,3,True,1,2,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,6,1,93.6,9.0,0.0,0,3,0.0,False,False,True,False,False,20.684476534296028,True,False,1985,False,False,False,True,False,False,2018,6,105400.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3,False,False,False,True,False,120,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
118.89,0.0,0.0,0.0,3,2,2000,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,7,2.0,43.56,2,3,False,False,False,False,False,False,True,3,False,False,False,True,False,False,False,True,False,0,0.0,12.6,False,False,False,True,False,2,460.62,8,5,False,True,False,False,False,3,0.0,1,3,0.0,1.0,3,6,1,83.34,0.0,118.08,34.74,4,3,True,1,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,4,1,118.89,5.76,0.0,0,1,0.0,False,False,True,False,False,10.5,True,False,2000,False,False,False,True,False,False,2017,8,180200.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3,False,False,False,False,True,120,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
142.38,51.3,0.0,0.0,3,2,2017,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,7,2.0,65.52,1,3,False,True,False,False,False,False,False,3,True,False,False,False,False,True,False,False,False,0,0.0,0.0,False,False,True,False,False,2,1499.31,8,5,False,True,False,False,False,4,0.0,1,4,0.0,0.0,1,1,1,0.0,0.0,142.38,142.38,4,3,True,1,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,7,2,193.68,33.12,0.0,0,3,0.0,False,False,True,False,False,40.2,True,False,2018,False,False,False,False,True,False,2017,6,221098.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,False,False,True,60,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
139.5,0.0,0.0,0.0,3,2,2016,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,7,2.0,47.52,3,3,False,False,False,False,False,False,True,3,False,False,False,True,False,True,False,False,False,0,0.0,0.0,False,False,False,True,False,1,479.7,8,5,False,True,False,False,False,4,0.0,0,0,0.0,0.0,1,1,1,0.0,0.0,139.5,139.5,4,3,True,1,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,5,2,139.5,9.18,0.0,0,2,0.0,False,False,True,False,False,9.0,True,False,2017,False,False,False,False,True,False,2017,7,176375.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,True,False,False,False,False,120,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
91.26,0.0,0.0,18.0,2,2,1966,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,7,1.0,24.03,2,3,False,False,False,False,False,False,True,3,True,False,False,False,False,True,False,False,False,0,0.0,3.6,False,False,False,True,False,2,700.65,5,5,False,True,False,False,False,2,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,True,1,2,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,6,1,91.26,0.0,0.0,0,2,0.0,False,False,True,False,False,22.2,True,False,1966,False,False,False,True,False,False,2018,3,83300.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,True,20,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
72.0,74.88,0.0,0.0,2,2,1976,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,7,2.0,43.56,1,3,False,False,False,False,False,False,True,3,True,False,False,False,False,True,False,False,False,0,0.0,0.0,False,False,False,True,False,3,821.7,6,8,False,True,False,False,False,3,0.0,0,0,1.0,0.0,1,6,3,36.0,5.76,72.0,30.24,3,3,True,1,3,22.68,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,7,1,146.88,3.6,0.0,0,4,0.0,False,False,True,False,False,20.684476534296028,True,False,2010,False,False,False,True,False,False,2018,7,147050.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,True,60,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
100.89,0.0,0.0,0.0,2,2,1973,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,7,2.0,43.2,1,3,False,True,False,False,False,False,False,3,True,False,False,False,False,True,False,False,False,0,0.0,0.0,False,False,True,False,False,3,793.44,5,6,False,True,False,False,False,2,0.0,0,0,0.0,1.0,1,3,1,58.59,0.0,100.89,42.3,3,3,True,1,2,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,5,1,100.89,7.2,0.0,0,3,0.0,False,False,True,False,False,24.0,True,False,1973,False,False,False,True,False,False,2019,6,118150.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,False,False,True,20,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
44.46,48.24,0.0,0.0,2,2,1982,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,7,1.0,23.76,1,3,False,True,False,False,False,False,False,3,False,False,False,False,True,True,False,False,False,0,0.0,0.0,False,False,False,True,False,3,170.1,6,7,False,True,False,False,False,4,0.0,0,0,0.0,0.0,1,5,1,25.38,0.0,44.46,19.08,3,3,True,1,2,34.2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,6,1,92.7,0.0,0.0,0,3,0.0,False,False,True,False,False,6.3,True,False,1982,False,False,False,True,False,False,2016,7,98600.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,True,False,160,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
126.45,0.0,0.0,0.0,3,2,2013,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,7,2.0,43.02,2,3,False,False,False,False,False,False,True,3,False,False,False,True,False,True,False,False,False,0,0.0,0.0,False,False,False,True,False,3,313.2,7,5,False,True,False,False,False,4,13.32,1,3,0.0,0.0,1,1,1,0.0,0.0,126.45,126.45,4,3,True,1,3,14.67,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,6,2,126.45,3.24,0.0,0,2,0.0,False,False,True,False,False,14.4,True,False,2013,False,False,False,True,False,False,2019,11,147050.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,False,False,True,120,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
62.82,57.96,0.0,0.0,3,2,2013,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,7,2.0,35.37,3,3,False,False,False,False,False,False,True,3,True,False,False,False,False,True,False,False,False,0,0.0,0.0,False,False,False,True,False,2,735.66,7,5,False,True,False,False,False,4,9.0,1,3,0.0,1.0,1,6,1,44.46,0.0,62.82,18.36,4,3,True,1,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,7,2,120.78,5.04,0.0,0,3,0.0,False,False,True,False,False,20.684476534296028,True,False,2013,False,False,False,True,False,False,2019,5,151300.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,False,False,True,60,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
77.76,65.61,0.0,0.0,2,2,2014,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,7,2.0,35.82,3,3,False,False,False,False,False,False,True,3,True,False,False,False,False,True,False,False,False,0,0.0,0.0,False,False,False,True,False,2,667.35,6,5,False,True,False,False,False,4,9.0,1,3,0.0,1.0,1,6,1,68.31,0.0,75.51,7.2,3,3,True,1,2,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,8,2,143.37,6.75,0.0,0,3,0.0,False,False,True,False,False,18.6,True,False,2014,False,False,False,True,False,False,2018,4,164050.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,False,False,True,60,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
163.44,0.0,0.0,0.0,4,2,2016,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,7,3.0,65.7,3,3,False,False,False,False,False,False,True,3,True,False,False,False,False,True,False,False,False,0,0.0,0.0,True,False,False,False,False,3,1122.21,9,5,False,True,False,False,False,4,16.74,1,4,0.0,1.0,3,6,1,103.59,0.0,161.1,57.51,5,3,True,1,4,34.02,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,7,2,163.44,3.24,0.0,0,3,0.0,False,False,True,False,False,28.8,True,False,2017,False,False,False,False,True,False,2017,8,302600.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,False,False,True,20,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
112.14,0.0,0.0,0.0,3,2,2017,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,7,2.0,38.52,3,3,False,False,False,False,False,False,True,3,True,False,False,False,False,True,False,False,False,0,0.0,0.0,False,False,False,True,False,3,333.9,7,5,False,True,False,False,False,4,9.0,1,4,0.0,0.0,3,1,1,0.0,0.0,103.14,103.14,4,3,True,1,3,1.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,5,2,112.14,2.16,0.0,0,2,0.0,False,False,True,False,False,15.9,True,False,2018,False,False,False,False,True,False,2018,3,159533.95,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,True,20,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
118.08,0.0,0.0,0.0,2,2,1968,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,7,2.0,44.55,2,3,False,False,False,False,False,False,True,3,True,False,False,False,False,True,False,False,False,0,0.0,12.96,False,False,True,False,False,2,1021.95,7,7,False,True,False,False,False,4,0.0,1,4,0.0,0.0,1,4,1,57.33,0.0,118.08,60.75,3,3,True,1,2,11.25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,6,1,118.08,27.36,0.0,0,3,5525.0,False,True,False,False,False,22.8,True,False,2011,False,False,False,True,False,False,2018,4,158100.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,True,20,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
150.75,0.0,0.0,0.0,2,2,1969,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,7,1.0,32.85,1,3,False,False,False,False,False,False,True,3,True,False,False,False,False,True,False,False,False,0,0.0,0.0,False,False,False,True,False,2,1373.67,5,5,False,True,False,False,False,3,0.0,2,4,0.0,0.0,1,3,1,68.94,0.0,127.98,59.04,4,3,True,1,2,8.1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,8,2,150.75,11.88,0.0,0,3,0.0,False,False,True,False,False,30.0,True,False,1969,False,False,False,True,False,False,2020,5,147050.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,True,20,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
87.3,66.51,0.0,0.0,3,2,2014,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,3,2.0,34.2,1,3,False,True,False,False,False,False,False,3,False,False,False,False,True,True,False,False,False,0,0.0,0.0,False,False,False,True,False,3,226.98,7,5,False,True,False,False,False,4,0.0,0,0,0.0,0.0,1,1,1,0.0,0.0,87.3,87.3,4,3,True,1,3,4.5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,7,2,153.81,3.6,0.0,0,3,0.0,False,False,True,False,False,7.2,True,False,2014,False,False,False,True,False,False,2016,4,116875.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,False,True,False,160,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
99.0,0.0,0.0,0.0,2,2,2016,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,7,0.0,0.0,0,0,False,False,False,False,True,False,False,0,True,False,False,False,False,True,False,False,False,0,0.0,0.0,False,False,False,True,False,3,675.0,6,5,False,True,False,False,False,4,0.0,0,0,0.0,0.0,1,1,1,0.0,0.0,99.0,99.0,4,3,True,1,2,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,6,1,99.0,12.24,0.0,0,3,0.0,False,False,True,False,False,18.9,True,False,2017,False,False,False,False,True,False,2017,6,124100.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,False,False,True,20,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
133.92,0.0,0.0,0.0,2,2,1978,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,7,2.0,49.68,2,3,False,False,False,False,False,False,True,3,True,False,False,False,False,True,False,False,False,0,0.0,19.44,False,False,False,False,True,2,1942.11,6,6,False,True,False,False,False,4,0.0,2,4,1.0,0.0,1,4,1,73.17,0.0,133.92,60.75,4,3,True,1,2,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,7,2,133.92,0.0,0.0,0,3,0.0,False,False,True,False,False,20.684476534296028,True,False,1978,False,False,False,True,False,False,2017,9,182750.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,False,False,False,False,True,20,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
137.25,0.0,0.0,0.0,3,2,2010,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,7,2.0,48.69,2,3,False,False,False,False,False,False,True,3,True,False,False,False,False,True,False,False,False,0,0.0,0.0,False,False,False,True,False,3,819.0,7,5,False,True,False,False,False,4,19.71,0,0,0.0,1.0,3,6,1,126.0,0.0,137.25,11.25,4,3,True,1,3,21.96,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6,2,137.25,3.24,0.0,0,3,0.0,False,False,True,False,False,21.0,True,False,2010,False,False,False,True,False,False,2016,9,199750.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,False,False,True,20,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
79.11,88.56,0.0,0.0,3,2,2016,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,7,3.0,59.4,3,3,False,False,False,True,False,False,False,3,True,False,False,False,False,True,False,False,False,0,0.0,0.0,False,False,False,True,False,2,1264.86,7,5,False,True,False,False,False,4,9.0,1,4,0.0,0.0,3,1,1,0.0,0.0,79.11,79.11,4,3,True,1,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,9,2,167.67,1.53,0.0,0,4,0.0,False,False,True,False,False,17.4,True,False,2016,False,False,False,False,True,False,2016,11,186328.5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,False,False,True,60,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
73.62,36.54,0.0,0.0,2,2,1936,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,7,1.0,18.9,1,3,False,True,False,False,False,False,False,3,True,False,False,False,False,False,True,False,False,0,0.0,10.44,False,False,False,True,False,3,355.5,6,8,False,True,False,False,False,2,0.0,0,0,0.0,0.0,1,3,1,42.12,0.0,73.62,31.5,3,3,True,1,2,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,1,110.16,0.0,0.0,0,3,0.0,False,False,True,False,False,20.684476534296028,True,False,2014,False,False,False,True,False,False,2019,12,97750.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,False,False,False,True,False,50,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
133.02,0.0,0.0,0.0,4,2,2019,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,7,2.0,43.56,3,3,False,False,False,False,False,False,True,3,True,False,False,False,False,True,False,False,False,0,0.0,0.0,False,False,False,True,False,1,396.27,7,5,False,True,False,False,False,4,0.0,1,4,0.0,1.0,3,6,1,52.02,0.0,132.3,80.28,5,3,True,1,3,38.88,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,7,2,133.02,12.96,0.0,0,2,0.0,False,False,True,False,False,20.684476534296028,True,False,2019,False,False,False,False,True,False,2020,6,188700.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,True,False,False,False,False,20,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
